CustomerID,PAGE_NAME,TIMESTAMP,AgeCategory_x,Gender_x,ComplaintTopicID
2081397,mijn_berichten,2015-09-07 09:42:57.910,50-65,V,41.0
2131180,mijn_berichten,2015-12-22 13:40:50.647,30-39,M,7.0
2041885,mijn_berichten,2016-01-19 15:31:49.310,50-65,M,2.0
2079356,mijn_berichten,2015-12-01 21:57:46.587,30-39,V,67.0
2144237,mijn_berichten,2015-12-14 08:55:15.203,50-65,V,32.0
1376968,mijn_berichten,2016-01-05 15:11:43.450,40-49,V,20.0
844298,mijn_berichten,2015-07-24 10:55:41.063,50-65,M,57.0
1031247,mijn_berichten,2015-07-18 15:41:24.270,30-39,M,32.0
1751135,taken,2015-12-28 12:55:40.240,50-65,M,33.0
2074995,mijn_berichten,2015-10-15 15:43:29.800,30-39,V,31.0
2094552,mijn_berichten,2015-10-28 11:11:22.953,30-39,V,32.0
1229939,mijn_bewijs_van_inschrijving,2016-02-26 19:54:55.017,30-39,V,33.0
2081858,mijn_berichten,2015-10-16 11:32:07.903,50-65,M,20.0
1755324,mijn_berichten,2015-10-23 07:22:44.197,40-49,M,24.0
1353748,mijn_bewijs_van_inschrijving,2015-10-28 10:00:47.417,18-29,M,24.0
1734631,mijn_bewijs_van_inschrijving,2015-11-27 11:35:59.160,40-49,V,57.0
2107986,mijn_berichten,2015-10-13 02:25:00.790,40-49,M,67.0
2067640,mijn_berichten,2015-09-09 12:04:54.947,40-49,M,27.0
2016078,mijn_berichten,2015-08-11 11:04:38.097,50-65,V,9.0
1609934,taken,2016-01-18 14:42:25.897,40-49,V,4.0
2080933,mijn_berichten,2015-12-29 21:06:38.313,40-49,M,52.0
2089798,mijn_bewijs_van_inschrijving,2015-11-04 13:58:10.157,50-65,V,29.0
2032520,mijn_berichten,2015-08-28 05:57:45.303,50-65,M,9.0
2054238,mijn_bewijs_van_inschrijving,2015-09-01 08:36:02.093,30-39,V,4.0
561846,taken,2016-01-06 20:04:29.680,30-39,V,9.0
1384016,mijn_bewijs_van_inschrijving,2015-11-02 14:36:59.917,30-39,V,32.0
100943,mijn_bewijs_van_inschrijving,2015-09-10 13:01:26.760,40-49,V,32.0
2096846,taken,2015-10-20 19:04:15.197,30-39,M,56.0
2232076,home,2015-08-27 12:00:04.667,40-49,V,62.0
1463550,taken,2015-10-29 13:17:28.450,50-65,M,13.0
2009792,mijn_bewijs_van_inschrijving,2015-07-13 10:52:37.330,50-65,M,20.0
1906182,mijn_bewijs_van_inschrijving,2016-01-04 16:17:56.027,18-29,V,52.0
2096624,taken,2015-10-30 09:44:07.503,30-39,V,63.0
2072890,mijn_berichten,2015-10-05 21:38:13.957,40-49,V,32.0
2053224,home,2015-11-19 09:35:02.167,40-49,V,62.0
2052647,mijn_berichten,2015-09-03 15:30:15.680,30-39,V,61.0
22030,taken,2016-01-19 20:24:54.067,50-65,M,50.0
2105928,mijn_bewijs_van_inschrijving,2015-11-19 20:21:53.073,50-65,M,16.0
2134243,home,2016-02-17 13:47:20.250,40-49,V,63.0
889691,taken,2016-02-28 19:23:34.663,30-39,V,7.0
1393882,taken,2016-01-27 11:39:09.450,40-49,V,16.0
2014537,taken,2015-09-02 22:17:52.247,50-65,M,58.0
2213824,taken,2016-01-30 12:59:15.680,50-65,M,30.0
2104375,taken,2015-10-16 14:59:45.763,40-49,V,32.0
2107262,taken,2015-11-21 09:46:07.877,50-65,V,4.0
2104509,taken,2015-10-16 11:23:50.230,50-65,V,41.0
2007015,mijn_berichten,2015-08-03 22:55:35.590,18-29,M,67.0
1073519,taken,2015-11-25 23:03:57.787,30-39,V,58.0
2180261,taken,2015-12-21 23:21:42.797,50-65,V,13.0
1311306,taken,2016-02-05 16:18:45.913,50-65,M,32.0
2065585,taken,2015-11-23 15:56:03.557,40-49,V,32.0
1472243,taken,2016-01-30 23:43:25.140,50-65,M,24.0
577125,taken,2015-11-29 09:07:51.643,50-65,M,32.0
2052527,mijn_berichten,2015-08-11 14:43:35.520,18-29,V,9.0
2100168,taken,2015-11-01 12:21:38.517,40-49,M,40.0
2102405,taken,2015-11-30 14:45:08.523,18-29,V,57.0
1009831,taken,2016-01-22 17:41:29.707,30-39,V,2.0
2085663,taken,2015-09-22 19:31:20.313,50-65,V,56.0
2133879,mijn_berichten,2016-01-18 11:29:08.960,50-65,M,7.0
206091,taken,2015-11-11 09:42:51.957,50-65,M,67.0
1158977,taken,2016-02-01 22:46:59.210,40-49,M,32.0
2130469,taken,2015-11-20 14:58:06.327,50-65,M,13.0
2215805,taken,2016-01-06 19:46:08.463,50-65,M,20.0
1390702,taken,2016-01-05 13:57:13.807,40-49,M,52.0
464989,taken,2015-08-25 19:39:27.400,40-49,M,19.0
2010796,taken,2015-08-25 13:14:13.457,18-29,V,67.0
232728,taken,2016-01-13 17:53:23.047,50-65,M,13.0
2059575,home,2015-08-03 15:16:06.280,50-65,V,33.0
1038578,taken,2016-02-16 18:25:56.943,40-49,M,33.0
2038971,taken,2015-07-29 13:12:15.147,30-39,M,42.0
619132,taken,2016-01-12 12:10:01.310,50-65,M,19.0
210547,taken,2016-01-18 19:53:35.867,30-39,V,33.0
2078358,mijn_berichten,2015-09-22 21:30:29.427,40-49,V,24.0
891237,mijn_bewijs_van_inschrijving,2015-07-23 09:33:01.277,30-39,M,24.0
621295,taken,2016-01-21 13:28:34.617,40-49,M,65.0
70060,mijn_bewijs_van_inschrijving,2016-01-11 19:18:50.043,50-65,V,31.0
2109532,mijn_bewijs_van_inschrijving,2015-10-26 10:39:07.273,50-65,M,32.0
1389549,home,2015-10-20 15:12:12.203,50-65,V,32.0
1554209,taken,2016-02-24 11:38:22.003,30-39,M,67.0
795154,mijn_berichten,2015-08-24 19:44:23.150,50-65,M,27.0
1348958,mijn_berichten,2016-01-22 12:32:41.433,50-65,V,67.0
1932942,taken,2015-09-29 13:35:21.310,50-65,M,41.0
1072622,mijn_berichten,2015-10-19 09:22:28.830,50-65,V,9.0
2052060,taken,2015-07-20 22:05:24.820,30-39,V,5.0
193115,taken,2016-01-09 14:20:05.083,30-39,M,27.0
2173182,timeout.htm,2016-01-04 13:38:41.443,18-29,M,9.0
2072102,home,2015-09-16 12:09:58.920,30-39,V,31.0
2040934,timeout.htm,2015-10-19 07:38:19.073,18-29,V,68.0
2054138,taken,2015-10-28 22:34:53.390,30-39,M,13.0
2035280,timeout.htm,2016-01-19 09:51:49.870,18-29,M,7.0
2219721,taken,2016-02-22 09:43:02.200,50-65,M,34.0
2081871,mijn_werkmap,2015-10-24 19:01:16.667,50-65,V,33.0
971322,mijn_berichten,2015-10-26 11:52:07.283,50-65,M,33.0
2077610,mijn_berichten,2016-02-13 08:09:45.567,18-29,V,11.0
644568,taken,2016-01-22 12:04:23.623,50-65,M,52.0
74479,mijn_berichten,2015-12-10 14:02:36.523,50-65,V,9.0
2229111,taken,2016-02-23 10:17:31.477,30-39,V,32.0
1884916,mijn_werkmap,2016-01-07 09:07:22.983,50-65,M,13.0
2132643,taken,2015-12-12 17:54:24.660,30-39,M,52.0
2176117,mijn_berichten,2016-01-05 16:17:50.303,40-49,V,44.0
1153956,taken,2016-02-11 15:32:03.307,40-49,V,32.0
2236007,taken,2016-02-17 15:37:26.767,50-65,V,56.0
2132967,taken,2015-12-15 16:21:53.760,50-65,V,9.0
153037,taken,2016-02-14 14:30:46.570,50-65,V,32.0
2026778,taken,2015-07-29 23:01:21.543,50-65,V,13.0
2037554,mijn_berichten,2015-08-27 11:57:27.963,50-65,M,67.0
2086591,taken,2015-10-15 18:33:11.497,50-65,V,20.0
1867456,taken,2016-01-21 10:29:50.947,18-29,V,20.0
600458,mijn_berichten,2015-11-05 09:16:07.160,30-39,M,42.0
418530,mijn_berichten,2016-02-16 15:38:50.590,30-39,V,24.0
1975616,taken,2015-10-23 10:20:38.383,50-65,V,16.0
2091909,mijn_berichten,2016-02-16 21:35:21.390,50-65,M,16.0
2204526,taken,2016-01-19 19:03:43.083,50-65,V,41.0
1266846,mijn_berichten,2015-11-01 21:03:43.540,50-65,M,19.0
2063091,taken,2015-09-04 17:24:06.647,50-65,M,9.0
811951,mijn_berichten,2016-02-04 12:31:28.300,50-65,M,7.0
2051919,taken,2015-09-10 19:12:49.570,40-49,M,29.0
2029640,taken,2015-07-15 22:41:42.400,30-39,M,50.0
1621683,mijn_bewijs_van_inschrijving,2016-02-25 10:00:53.580,40-49,V,59.0
1707563,taken,2015-11-02 20:05:14.160,40-49,V,2.0
896630,taken,2015-11-30 15:38:42.427,50-65,V,13.0
655563,taken,2015-12-22 12:00:42.060,50-65,M,67.0
2109032,taken,2016-02-08 11:27:52.980,30-39,V,13.0
1306705,taken,2015-11-06 10:52:29.637,50-65,M,5.0
2017280,mijn_werkmap,2015-12-01 21:49:21.640,40-49,M,32.0
1752483,mijn_werkmap,2015-10-29 12:57:21.497,30-39,M,20.0
2205075,taken,2016-02-25 14:18:19.500,30-39,V,61.0
2041885,taken,2016-01-18 21:15:46.690,50-65,M,41.0
1968448,mijn_werkmap,2016-02-17 13:24:16.697,18-29,V,67.0
678222,taken,2015-12-22 14:37:21.663,30-39,V,4.0
2135185,taken,2015-12-05 11:01:13.420,50-65,M,20.0
2071725,mijn_bewijs_van_inschrijving,2015-09-14 18:35:51.540,50-65,V,58.0
1578964,taken,2016-01-25 12:44:43.220,30-39,V,67.0
2135196,mijn_werkmap,2015-11-30 09:39:27.083,30-39,M,26.0
2076094,mijn_werkmap,2015-10-15 12:45:46.063,50-65,V,13.0
2058209,mijn_bewijs_van_inschrijving,2015-09-06 09:11:19.500,18-29,V,44.0
2205239,mijn_werkmap,2016-01-12 23:19:14.177,30-39,M,30.0
2052611,mijn_werkmap,2015-09-01 12:50:04.263,18-29,V,13.0
2091245,mijn_werkmap,2015-09-24 21:27:15.277,50-65,M,41.0
2038877,mijn_werkmap,2015-07-01 15:56:16.570,50-65,M,7.0
2049249,mijn_werkmap,2015-07-27 10:29:27.897,50-65,M,9.0
2033087,mijn_werkmap,2016-01-24 17:11:51.703,30-39,M,33.0
936789,mijn_werkmap,2016-02-01 10:13:54.457,40-49,M,4.0
2060374,mijn_werkmap,2015-08-31 13:13:40.530,50-65,M,33.0
2207515,mijn_werkmap,2016-01-24 20:35:49.740,40-49,V,62.0
2011961,mijn_werkmap,2015-08-09 22:28:39.763,50-65,M,50.0
2225315,mijn_werkmap,2016-01-25 16:48:48.350,50-65,M,48.0
2079537,mijn_online_trainingen,2015-11-04 21:28:02.760,50-65,M,31.0
2094994,mijn_werkmap,2015-10-19 05:57:32.447,30-39,M,33.0
720943,mijn_tips,2015-10-21 11:14:21.717,30-39,M,57.0
721013,mijn_werkmap,2015-09-18 15:50:14.667,40-49,V,5.0
2079525,mijn_online_trainingen,2015-10-08 21:54:05.640,30-39,V,29.0
2217950,mijn_werkmap,2015-12-31 12:21:36.937,50-65,M,33.0
2084028,mijn_werkmap,2016-01-05 17:02:38.727,40-49,V,67.0
1434878,taken,2015-09-07 16:20:30.077,40-49,V,13.0
2189363,mijn_tips,2015-12-18 15:47:30.897,40-49,V,32.0
1588452,home,2015-10-06 21:06:59.357,30-39,V,5.0
868989,taken,2016-01-05 21:46:44.610,50-65,M,57.0
632786,mijn_online_trainingen,2016-01-05 15:16:08.340,40-49,V,40.0
79131,home,2016-01-02 17:41:11.393,30-39,M,9.0
1400189,home,2016-01-21 20:19:15.910,50-65,V,33.0
2215551,taken,2016-02-10 21:00:58.267,50-65,M,27.0
1128979,home,2015-11-03 12:44:15.833,30-39,M,58.0
1442826,taken,2015-11-19 07:45:35.850,40-49,V,58.0
2055397,mijn_bewijs_van_inschrijving,2015-10-13 11:20:00.443,30-39,V,24.0
619727,mijn_berichten,2015-09-07 13:33:31.340,40-49,M,20.0
946158,taken,2015-08-14 22:23:29.823,50-65,M,58.0
1552075,mijn_berichten,2015-11-14 14:41:47.797,30-39,M,32.0
2069473,mijn_berichten,2015-09-04 13:10:53.070,30-39,M,32.0
2061975,mijn_berichten,2015-09-07 14:37:59.717,40-49,M,57.0
70060,mijn_online_trainingen,2015-10-07 20:07:20.217,30-39,V,42.0
2197590,mijn_online_trainingen,2015-12-23 14:29:39.560,50-65,M,42.0
1755375,mijn_berichten,2015-10-22 18:38:14.827,30-39,V,9.0
2209990,mijn_berichten,2016-01-13 22:48:39.927,50-65,V,56.0
980400,taken,2016-01-06 23:21:35.890,50-65,V,57.0
1545974,mijn_online_trainingen,2016-01-25 15:23:33.270,40-49,V,50.0
2138538,mijn_berichten,2016-01-08 08:16:10.223,50-65,M,50.0
2198863,taken,2015-12-03 11:27:38.040,40-49,M,32.0
2199042,foutopgetreden.html,2016-02-05 21:21:11.380,50-65,V,31.0
2015437,mijn_tips,2015-10-11 10:37:53.007,50-65,V,67.0
527878,mijn_berichten,2015-10-15 11:05:27.590,40-49,M,67.0
1999818,foutopgetreden.html,2015-11-18 15:03:03.603,50-65,M,52.0
2041824,taken,2015-10-21 20:49:26.707,50-65,M,20.0
1978790,foutopgetreden.html,2015-08-19 17:21:44.990,50-65,M,26.0
2176117,taken,2016-01-04 11:31:16.093,40-49,V,24.0
2068346,mijn_tips,2015-10-06 09:23:39.017,50-65,M,33.0
2110280,foutopgetreden.html,2015-10-19 08:55:36.427,50-65,V,27.0
1469407,mijn_online_trainingen,2015-11-05 20:23:05.853,30-39,V,33.0
964194,foutopgetreden.html,2015-11-24 10:15:00.803,40-49,V,9.0
2087086,mijn_werkmap,2015-11-26 21:53:06.877,50-65,V,52.0
2004391,taken,2015-09-15 14:15:47.327,50-65,M,68.0
674460,mijn_werkmap,2016-01-11 19:06:18.870,30-39,V,32.0
1846536,mijn_berichten,2015-09-18 13:08:22.110,50-65,M,33.0
250080,mijn_online_trainingen,2016-01-22 10:24:13.100,30-39,M,28.0
2197901,taken,2016-02-03 11:43:23.677,18-29,V,33.0
1926245,mijn_tips,2015-09-24 14:44:12.397,50-65,V,13.0
503727,mijn_werkmap,2015-10-25 18:16:19.110,30-39,M,32.0
2034213,mijn_werkmap,2016-02-04 21:20:19.617,40-49,M,62.0
1055150,mijn_werkmap,2015-09-08 19:15:38.920,18-29,M,62.0
2208680,mijn_berichten,2016-02-05 14:07:41.917,40-49,M,9.0
2064959,mijn_werkmap,2015-08-24 13:29:00.687,30-39,M,30.0
2021212,foutopgetreden.html,2015-07-04 09:48:59.350,50-65,M,62.0
409968,mijn_online_trainingen,2015-12-07 14:45:30.987,40-49,M,33.0
2050538,mijn_werkmap,2016-01-03 13:52:03.493,50-65,M,31.0
1854667,foutopgetreden.html,2016-02-01 13:43:14.293,30-39,V,59.0
2219534,mijn_berichten,2016-02-22 20:47:08.477,30-39,M,9.0
2007398,foutopgetreden.html,2015-11-22 15:18:52.880,50-65,V,61.0
2032533,mijn_online_trainingen,2015-11-02 11:49:07.177,40-49,V,52.0
2137880,mijn_online_trainingen,2015-12-14 10:39:17.907,40-49,V,33.0
1351504,mijn_werkmap,2015-12-28 12:52:22.970,50-65,M,13.0
2068501,foutopgetreden.html,2015-11-22 14:47:01.053,50-65,M,28.0
2017822,foutopgetreden.html,2015-07-26 21:00:10.950,50-65,V,9.0
2140787,mijn_werkmap,2015-12-18 12:41:04.920,30-39,V,32.0
2035467,taken,2015-10-19 10:11:32.150,50-65,M,7.0
1505565,foutopgetreden.html,2015-10-07 12:58:38.703,40-49,V,13.0
1705600,foutopgetreden.html,2016-02-10 13:24:09.103,40-49,M,20.0
2061369,mijn_werkmap,2015-11-23 11:33:44.113,40-49,M,31.0
2206360,taken,2016-01-13 18:17:13.820,30-39,V,16.0
992187,mijn_werkmap,2015-11-23 11:14:44.343,40-49,V,59.0
2091734,mijn_werkmap,2015-11-18 17:57:33.683,50-65,V,44.0
255782,mijn_werkmap,2015-12-24 09:20:46.307,50-65,M,67.0
219904,mijn_werkmap,2015-08-17 11:41:18.723,30-39,V,58.0
2215219,mijn_werkmap,2015-12-07 16:55:10.677,50-65,M,33.0
2010891,mijn_online_trainingen,2015-07-01 18:39:38.290,40-49,V,9.0
2181224,mijn_online_trainingen,2016-01-05 10:41:11.803,50-65,V,32.0
854962,mijn_online_trainingen,2015-10-21 12:40:02.347,40-49,V,9.0
1600761,mijn_online_trainingen,2015-10-03 13:11:02.547,30-39,V,9.0
93950,taken,2015-12-02 16:40:16.690,30-39,M,13.0
1079615,mijn_bewijs_van_inschrijving,2016-01-03 21:28:26.230,50-65,M,32.0
2011639,mijn_online_trainingen,2015-08-30 23:30:18.200,50-65,M,20.0
2012360,mijn_online_trainingen,2015-12-08 14:32:01.990,40-49,M,4.0
1975750,mijn_online_trainingen,2015-08-26 15:01:04.533,50-65,V,32.0
2206601,mijn_online_trainingen,2016-01-26 15:09:52.237,30-39,V,33.0
579349,mijn_online_trainingen,2015-08-09 22:22:00.840,40-49,M,8.0
515814,taken,2016-01-27 11:08:03.257,30-39,V,33.0
2182287,mijn_online_trainingen,2016-02-24 09:10:13.733,50-65,M,2.0
35575,foutopgetreden.html,2015-10-09 17:06:30.863,30-39,V,67.0
524997,mijn_online_trainingen,2015-10-07 16:47:02.287,30-39,M,32.0
1370244,foutopgetreden.html,2015-10-05 11:13:54.743,50-65,M,31.0
2095788,foutopgetreden.html,2015-10-27 11:04:48.807,30-39,M,60.0
2027454,taken,2015-07-27 10:17:41.243,50-65,V,40.0
2010446,foutopgetreden.html,2015-07-28 13:30:14.237,50-65,M,62.0
2030171,foutopgetreden.html,2015-12-15 11:47:05.453,50-65,M,57.0
259019,foutopgetreden.html,2016-02-20 17:29:36.760,30-39,V,33.0
1167466,foutopgetreden.html,2015-09-29 14:23:40.223,30-39,V,31.0
2110456,mijn_agenda,2015-10-29 16:01:42.867,50-65,M,52.0
937945,foutopgetreden.html,2015-12-07 08:48:29.123,50-65,M,20.0
1310482,mijn_taken,2016-01-10 19:23:29.143,30-39,V,67.0
2046531,foutopgetreden.html,2016-02-17 00:25:37.950,30-39,V,20.0
2005214,mijn_documenten,2015-10-25 10:17:54.757,30-39,V,65.0
1212421,mijn_documenten,2015-08-12 23:06:46.483,50-65,M,31.0
2140113,mijn_cv,2015-11-10 12:46:29.860,50-65,V,7.0
2205239,mijn_cv,2016-01-12 22:58:05.060,18-29,V,54.0
2018559,mijn_cv,2015-08-17 21:03:31.737,40-49,M,9.0
2030171,mijn_cv,2015-08-25 10:50:24.347,50-65,V,47.0
2140800,mijn_cv,2015-10-24 21:11:10.130,40-49,V,9.0
2138160,mijn_cv,2016-01-28 13:08:11.317,50-65,V,62.0
154260,mijn_cv,2016-01-07 21:05:17.087,30-39,M,47.0
1938655,mijn_cv,2015-07-25 22:45:01.793,30-39,M,13.0
43909,mijn_cv,2016-01-18 20:15:43.217,50-65,M,31.0
2173990,mijn_cv,2016-01-02 19:42:02.637,30-39,M,9.0
975283,mijn_cv,2015-09-28 18:30:36.697,30-39,V,9.0
795154,mijn_cv,2015-08-24 19:37:03.233,30-39,M,11.0
2051883,mijn_cv,2015-08-12 19:45:37.803,50-65,M,67.0
2185478,mijn_cv,2016-01-02 18:31:57.480,30-39,V,32.0
2100127,mijn_cv,2015-11-29 20:35:19.083,50-65,M,40.0
2074551,mijn_cv,2015-11-18 15:30:06.243,50-65,V,16.0
2060054,mijn_cv,2015-08-11 10:43:26.957,18-29,V,33.0
2081986,mijn_cv,2016-01-30 15:07:11.720,50-65,M,32.0
2021701,mijn_cv,2015-08-13 20:36:43.110,30-39,V,7.0
2216301,mijn_cv,2016-01-18 18:46:12.573,30-39,V,13.0
2179692,mijn_cv,2016-02-13 15:55:32.247,30-39,V,48.0
1462809,mijn_cv,2016-01-05 14:50:46.420,50-65,M,7.0
788292,mijn_cv,2016-01-06 16:43:13.003,50-65,V,9.0
1646773,mijn_cv,2015-11-10 22:33:09.103,40-49,V,42.0
89605,mijn_cv,2015-12-14 21:03:28.740,50-65,V,32.0
2012925,mijn_cv,2015-10-01 14:47:25.540,50-65,V,58.0
1789218,mijn_cv,2015-10-14 12:08:17.107,50-65,V,31.0
1358186,mijn_cv,2016-01-06 08:39:03.937,50-65,V,24.0
704864,mijn_cv,2016-02-11 19:12:20.777,40-49,M,32.0
2181563,mijn_cv,2016-01-21 20:32:44.690,40-49,V,19.0
2032902,mijn_cv,2016-02-08 10:57:57.433,40-49,V,32.0
2103019,mijn_cv,2015-11-04 16:08:16.890,18-29,M,30.0
2102116,mijn_cv,2016-02-19 16:50:17.140,50-65,M,52.0
408522,mijn_cv,2015-10-17 20:16:59.113,18-29,M,63.0
2223920,mijn_cv,2016-02-04 10:41:33.053,30-39,M,58.0
1091566,mijn_cv,2016-02-18 13:15:28.823,40-49,M,61.0
2076819,mijn_cv,2015-10-06 15:23:12.817,50-65,M,32.0
2182896,mijn_cv,2015-11-19 11:12:33.970,50-65,M,42.0
2184411,mijn_cv,2016-01-25 14:07:27.367,50-65,V,33.0
446301,mijn_cv,2015-08-17 18:56:23.280,50-65,M,20.0
2069334,mijn_cv,2015-09-16 18:37:21.727,30-39,M,9.0
2053648,mijn_cv,2015-11-05 11:31:41.870,18-29,V,4.0
2013408,mijn_cv,2015-07-21 15:27:37.827,50-65,M,30.0
2038517,mijn_cv,2015-12-01 12:05:48.677,50-65,M,24.0
785387,mijn_cv,2015-10-29 22:28:13.703,50-65,M,63.0
2132194,mijn_cv,2015-12-16 09:59:53.810,30-39,V,2.0
120661,mijn_cv,2015-11-06 23:58:32.990,50-65,V,4.0
2065925,mijn_cv,2015-09-21 12:41:50.290,50-65,M,20.0
2181612,mijn_cv,2016-02-22 11:01:18.487,30-39,M,50.0
2089897,mijn_cv,2015-11-19 11:57:17.880,30-39,M,33.0
2016756,mijn_cv,2015-08-28 15:21:16.530,30-39,V,20.0
764535,mijn_cv,2015-12-09 10:02:49.183,30-39,M,60.0
2049780,mijn_cv,2016-02-07 15:10:20.833,30-39,M,4.0
2004649,mijn_documenten,2015-07-05 22:28:30.103,50-65,V,57.0
2097962,mijn_documenten,2015-12-01 16:45:43.317,50-65,M,13.0
1734895,mijn_cv,2016-02-09 10:20:23.977,30-39,V,24.0
2059595,mijn_documenten,2016-01-07 10:10:06.380,18-29,V,33.0
2131428,mijn_cv,2016-01-27 11:51:00.860,50-65,M,32.0
1363830,timeout.htm,2015-11-25 11:31:52.500,50-65,V,33.0
2059846,mijn_cv,2015-09-03 21:08:00.247,50-65,V,20.0
1577938,mijn_cv,2015-08-20 15:54:47.483,30-39,V,16.0
2063734,mijn_cv,2015-08-26 11:35:37.667,30-39,V,33.0
2021002,mijn_cv,2016-01-04 14:26:20.993,18-29,V,7.0
799955,mijn_cv,2016-01-26 11:19:25.387,50-65,M,52.0
2140774,mijn_cv,2015-12-08 15:40:24.100,50-65,M,16.0
1561001,timeout.htm,2015-12-21 18:28:04.723,18-29,M,30.0
2033716,taken,2015-09-05 15:24:25.763,30-39,V,33.0
991600,mijn_cv,2016-01-27 18:19:27.820,40-49,M,47.0
2134908,mijn_cv,2015-10-30 19:53:58.670,50-65,V,58.0
856447,mijn_cv,2015-09-23 15:15:25.677,50-65,M,29.0
1294596,mijn_cv,2015-11-02 10:11:20.123,30-39,M,9.0
1923126,mijn_cv,2016-02-23 11:18:23.890,40-49,V,33.0
256909,mijn_cv,2016-01-08 10:33:26.970,40-49,V,32.0
400842,mijn_cv,2015-09-30 11:26:10.900,40-49,M,63.0
2026917,mijn_cv,2015-08-24 19:14:25.337,30-39,M,32.0
12906,mijn_cv,2016-01-18 20:38:36.130,30-39,M,33.0
2078974,mijn_cv,2016-01-06 15:23:43.070,30-39,V,33.0
1791639,mijn_cv,2015-07-11 19:26:43.637,40-49,M,13.0
2104221,mijn_cv,2016-02-17 14:59:27.340,18-29,V,52.0
2208371,mijn_cv,2016-02-02 15:02:02.373,50-65,M,63.0
2048829,mijn_cv,2015-12-07 14:00:12.177,50-65,M,58.0
2030692,mijn_sollicitaties,2015-08-05 23:38:57.250,50-65,M,33.0
605675,mijn_cv,2015-12-28 14:59:16.703,50-65,M,33.0
1575820,mijn_sollicitaties,2015-12-07 19:18:31.453,30-39,M,2.0
2019369,mijn_rechten_en_plichten,2015-10-07 11:06:17.530,30-39,V,42.0
2208483,mijn_rechten_en_plichten,2016-01-27 16:55:14.033,40-49,V,9.0
2051883,mijn_sollicitaties,2015-11-23 13:33:15.630,30-39,V,67.0
1311846,mijn_cv,2016-01-04 11:36:46.130,30-39,V,62.0
600570,mijn_sollicitaties,2016-02-01 10:26:48.717,30-39,V,9.0
2203672,mijn_sollicitaties,2016-01-18 22:10:15.930,40-49,M,31.0
1819930,mijn_sollicitaties,2015-11-04 15:38:43.077,40-49,M,32.0
1016238,mijn_sollicitaties,2016-01-08 12:42:24.203,50-65,V,63.0
99480,mijn_sollicitaties,2015-07-29 18:47:28.767,40-49,V,9.0
103665,mijn_sollicitaties,2015-11-01 09:56:42.313,30-39,V,27.0
2092886,mijn_sollicitaties,2016-01-18 19:24:03.593,30-39,V,56.0
2129245,mijn_sollicitaties,2016-01-03 09:57:36.893,18-29,M,13.0
2072690,mijn_sollicitaties,2015-12-02 19:17:23.583,50-65,V,9.0
975795,mijn_sollicitaties,2016-02-12 06:46:26.073,40-49,V,33.0
2200615,mijn_sollicitaties,2016-01-04 14:23:42.023,40-49,M,62.0
17581,mijn_online_trainingen,2016-02-01 13:19:10.757,30-39,M,31.0
2094304,mijn_sollicitaties,2015-10-11 02:20:26.180,50-65,M,7.0
2093635,mijn_sollicitaties,2015-12-04 18:39:10.987,30-39,M,32.0
1302998,mijn_sollicitaties,2015-07-23 20:36:46.177,50-65,V,15.0
2174201,mijn_sollicitaties,2016-01-04 14:32:05.630,30-39,V,7.0
1935804,mijn_sollicitaties,2015-07-14 23:21:59.910,40-49,M,32.0
2046745,mijn_sollicitaties,2015-08-06 19:06:32.117,50-65,M,9.0
1978640,mijn_sollicitaties,2015-07-10 19:59:17.353,50-65,V,50.0
2108547,mijn_online_trainingen,2015-10-28 14:01:25.460,30-39,V,33.0
2190828,mijn_sollicitaties,2016-02-18 17:02:51.290,30-39,V,34.0
2101422,mijn_sollicitaties,2015-10-16 11:30:45.870,50-65,M,52.0
2177577,mijn_documenten,2015-12-22 11:08:44.420,18-29,M,31.0
351699,mijn_documenten,2016-01-12 20:49:44.883,18-29,M,20.0
2110573,mijn_tips,2015-11-02 10:27:36.417,18-29,M,40.0
2091096,mijn_tips,2015-12-10 15:06:03.417,30-39,M,15.0
2075380,mijn_documenten,2016-02-04 16:04:45.370,40-49,V,54.0
2079924,mijn_sollicitaties,2015-11-08 16:13:04.567,30-39,V,63.0
2141326,mijn_sollicitaties,2016-01-21 16:53:32.747,30-39,M,9.0
1483628,mijn_cv,2016-01-05 13:20:33.653,30-39,V,32.0
1120594,mijn_sollicitaties,2016-02-01 13:55:03.427,18-29,V,57.0
1033936,mijn_cv,2015-10-07 09:53:24.627,50-65,V,57.0
2050817,mijn_sollicitaties,2015-08-28 08:29:29.837,50-65,V,2.0
633474,mijn_cv,2015-08-23 19:52:53.383,30-39,V,5.0
914868,mijn_cv,2015-12-04 23:33:41.173,50-65,V,32.0
2016949,mijn_sollicitaties,2016-01-26 22:26:02.497,18-29,M,67.0
1806438,mijn_sollicitaties,2016-01-11 15:59:41.547,40-49,V,58.0
2208836,mijn_documenten,2016-01-05 17:14:03.410,30-39,V,20.0
2200824,mijn_sollicitaties,2016-01-21 14:16:05.467,50-65,V,62.0
1090875,mijn_cv,2015-09-08 17:58:39.337,18-29,M,13.0
2057382,mijn_sollicitaties,2015-08-26 10:46:30.127,50-65,M,40.0
2068082,mijn_sollicitaties,2015-09-21 16:39:20.450,30-39,M,33.0
1017537,mijn_documenten,2015-08-27 12:47:21.720,50-65,M,32.0
1693860,mijn_sollicitaties,2016-01-08 18:59:15.537,50-65,V,4.0
